CustomerID,TotalOrders,TotalQuantity,TotalSpent,AverageUnitPrice,AverageCartSize,PricePerItem,CartUtilization,IsReferred,UniqueProducts,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,AverageOrderValue,AverageQuantityPerOrder,SpendPerProduct,Cluster
C73575,1,5,3219.45,643.89,8.0,643.89,0.625,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3219.45,5.0,3219.45,1
C73587,1,4,1632.84,408.21,9.0,408.21,0.4444444444444444,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1632.84,4.0,1632.84,1
C73629,1,1,265.64,265.64,3.0,265.64,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,265.64,1.0,265.64,3
C73813,1,4,445.2,111.3,7.0,111.3,0.5714285714285714,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,445.2,4.0,445.2,0
C73873,1,2,661.38,330.69,5.0,330.69,0.4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,661.38,2.0,661.38,3
C73893,1,5,1638.4,327.68,6.0,327.68,0.8333333333333334,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1638.4,5.0,1638.4,1
C73941,1,2,1250.44,625.22,5.0,625.22,0.4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1250.44,2.0,1250.44,3
C73961,1,4,530.24,132.56,8.0,132.56,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,530.24,4.0,530.24,0
C73996,1,2,287.64,143.82,6.0,143.82,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,287.64,2.0,287.64,3
C73999,1,2,375.76,187.88,4.0,187.88,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,375.76,2.0,375.76,3
C74003,1,4,1221.28,305.32,4.0,305.32,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1221.28,4.0,1221.28,0
C74005,1,5,2240.75,448.15,7.0,448.15,0.7142857142857143,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2240.75,5.0,2240.75,1
C74138,1,2,196.94,98.47,3.0,98.47,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,196.94,2.0,196.94,3
C74169,1,1,310.93,310.93,3.0,310.93,0.3333333333333333,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,310.93,1.0,310.93,3
C74359,1,5,1841.25,368.25,5.0,368.25,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1841.25,5.0,1841.25,1
C74499,1,2,744.46,372.23,7.0,372.23,0.2857142857142857,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,744.46,2.0,744.46,3
C74519,1,3,945.81,315.27,4.0,315.27,0.75,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,945.81,3.0,945.81,0
C74562,1,1,220.77,220.77,5.0,220.77,0.2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,220.77,1.0,220.77,3
C74866,1,3,1994.37,664.79,6.0,664.79,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1994.37,3.0,1994.37,1
C74928,1,2,612.48,306.24,4.0,306.24,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,612.48,2.0,612.48,3
C74982,1,5,2042.8,408.56,8.0,408.56,0.625,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2042.8,5.0,2042.8,1
C75018,1,3,2007.18,669.06,7.0,669.0600000000001,0.4285714285714285,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2007.18,3.0,2007.18,1
C75439,1,3,344.43,114.81,7.0,114.81,0.4285714285714285,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,344.43,3.0,344.43,0
C75456,1,3,276.66,92.22,5.0,92.22,0.6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,276.66,3.0,276.66,0
C75619,1,2,742.58,371.29,5.0,371.29,0.4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,742.58,2.0,742.58,3
C75739,1,2,302.7,151.35,3.0,151.35,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,302.7,2.0,302.7,3
C75888,1,3,1346.7,448.9,7.0,448.9,0.4285714285714285,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1346.7,3.0,1346.7,1
C76140,1,4,826.4,206.6,6.0,206.6,0.6666666666666666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,826.4,4.0,826.4,0
C76207,1,5,2606.25,521.25,8.0,521.25,0.625,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2606.25,5.0,2606.25,1
C76362,1,3,709.5,236.5,8.0,236.5,0.375,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,709.5,3.0,709.5,0
C76653,1,4,1539.4,384.85,9.0,384.85,0.4444444444444444,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1539.4,4.0,1539.4,1
C76675,1,3,1991.79,663.93,6.0,663.93,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1991.79,3.0,1991.79,1
C76700,1,2,623.82,311.91,2.0,311.91,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,623.82,2.0,623.82,3
C76761,1,4,470.04,117.51,7.0,117.51,0.5714285714285714,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,470.04,4.0,470.04,0
C76766,1,4,2512.48,628.12,6.0,628.12,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2512.48,4.0,2512.48,1
C76929,1,1,356.81,356.81,1.0,356.81,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,356.81,1.0,356.81,3
C77046,1,4,741.64,185.41,9.0,185.41,0.4444444444444444,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,741.64,4.0,741.64,0
C77085,1,4,1050.32,262.58,8.0,262.58,0.5,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1050.32,4.0,1050.32,0
C77122,1,1,438.37,438.37,4.0,438.37,0.25,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,438.37,1.0,438.37,3
C77166,1,3,741.33,247.11,3.0,247.11,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,741.33,3.0,741.33,3
C77272,1,5,2492.4,498.48,8.0,498.48,0.625,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2492.4,5.0,2492.4,1
C77344,1,1,343.31,343.31,6.0,343.31,0.1666666666666666,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,343.31,1.0,343.31,3
C77357,1,1,474.6,474.6,4.0,474.6,0.25,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,474.6,1.0,474.6,3
C77363,1,1,96.81,96.81,3.0,96.81,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,96.81,1.0,96.81,3
C77499,1,3,547.44,182.48,3.0,182.48,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547.44,3.0,547.44,0
C77736,1,2,798.08,399.04,3.0,399.04,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,798.08,2.0,798.08,3
C77763,1,3,1508.31,502.77,8.0,502.77,0.375,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1508.31,3.0,1508.31,1
C77800,1,3,1378.02,459.34,3.0,459.34,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1378.02,3.0,1378.02,1
C77872,1,2,1027.18,513.59,4.0,513.59,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1027.18,2.0,1027.18,3
C77961,1,3,1087.59,362.53,5.0,362.53,0.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1087.59,3.0,1087.59,3
C78170,1,5,341.7,68.34,6.0,68.34,0.8333333333333334,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,341.7,5.0,341.7,0
C78305,1,3,1092.42,364.14,7.0,364.14,0.4285714285714285,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1092.42,3.0,1092.42,0
C78500,1,5,2512.35,502.47,10.0,502.47,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2512.35,5.0,2512.35,1
C78684,1,3,1765.32,588.44,8.0,588.4399999999999,0.375,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1765.32,3.0,1765.32,1
C78724,1,3,1266.39,422.13,7.0,422.13000000000005,0.4285714285714285,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1266.39,3.0,1266.39,1
C78725,1,4,1880.36,470.09,4.0,470.09,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1880.36,4.0,1880.36,1
C78959,1,2,632.4,316.2,2.0,316.2,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,632.4,2.0,632.4,3
C79142,1,1,569.96,569.96,4.0,569.96,0.25,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,569.96,1.0,569.96,3
C79475,1,5,2542.95,508.59,8.0,508.59,0.625,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2542.95,5.0,2542.95,1
C79506,1,2,746.34,373.17,6.0,373.17,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,746.34,2.0,746.34,3
C79508,1,1,135.17,135.17,6.0,135.17,0.1666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,135.17,1.0,135.17,3
C79533,1,5,3008.6,601.72,5.0,601.72,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3008.6,5.0,3008.6,1
C79674,1,2,873.68,436.84,2.0,436.84,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,873.68,2.0,873.68,3
C79722,1,5,1382.2,276.44,10.0,276.44,0.5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1382.2,5.0,1382.2,0
C79821,1,1,531.18,531.18,6.0,531.18,0.1666666666666666,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,531.18,1.0,531.18,3
C79842,1,4,945.64,236.41,7.0,236.41,0.5714285714285714,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,945.64,4.0,945.64,0
C79909,1,2,137.62,68.81,5.0,68.81,0.4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,137.62,2.0,137.62,3
C80004,1,3,2052.42,684.14,3.0,684.14,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2052.42,3.0,2052.42,1
C80135,1,5,1107.55,221.51,5.0,221.51,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1107.55,5.0,1107.55,0
C80151,1,4,1723.32,430.83,8.0,430.83,0.5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1723.32,4.0,1723.32,1
C80183,1,1,365.57,365.57,5.0,365.57,0.2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,365.57,1.0,365.57,3
C80223,1,4,2651.76,662.94,8.0,662.94,0.5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2651.76,4.0,2651.76,1
C80416,1,5,1087.15,217.43,10.0,217.43,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1087.15,5.0,1087.15,0
C80649,1,1,312.11,312.11,4.0,312.11,0.25,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,312.11,1.0,312.11,3
C80651,1,3,1194.51,398.17,5.0,398.17,0.6,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1194.51,3.0,1194.51,0
C80735,1,2,130.14,65.07,4.0,65.07,0.5,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,130.14,2.0,130.14,3
C80868,1,3,1420.47,473.49,7.0,473.49,0.4285714285714285,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1420.47,3.0,1420.47,1
C80872,1,5,1984.3,396.86,9.0,396.86,0.5555555555555556,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1984.3,5.0,1984.3,1
C80987,1,1,132.05,132.05,2.0,132.05,0.5,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,132.05,1.0,132.05,3
C81074,1,1,157.72,157.72,2.0,157.72,0.5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,157.72,1.0,157.72,3
C81192,1,3,1939.02,646.34,5.0,646.34,0.6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1939.02,3.0,1939.02,1
C81319,1,5,1342.15,268.43,5.0,268.43,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1342.15,5.0,1342.15,0
C81366,1,1,410.6,410.6,2.0,410.6,0.5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,410.6,1.0,410.6,3
C81370,1,5,2532.25,506.45,7.0,506.45,0.7142857142857143,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2532.25,5.0,2532.25,1
C81547,1,2,510.52,255.26,6.0,255.26,0.3333333333333333,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,510.52,2.0,510.52,3
C81573,1,1,36.65,36.65,1.0,36.65,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,36.65,1.0,36.65,3
C81726,1,4,2161.36,540.34,6.0,540.34,0.6666666666666666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2161.36,4.0,2161.36,1
C81728,1,5,2753.4,550.68,8.0,550.6800000000001,0.625,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2753.4,5.0,2753.4,1
C81840,1,4,2504.04,626.01,8.0,626.01,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2504.04,4.0,2504.04,1
C81857,1,2,1127.64,563.82,3.0,563.82,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1127.64,2.0,1127.64,3
C81882,1,3,463.92,154.64,6.0,154.64,0.5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,463.92,3.0,463.92,0
C82068,1,1,408.13,408.13,3.0,408.13,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,408.13,1.0,408.13,3
C82217,1,4,1717.48,429.37,8.0,429.37,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1717.48,4.0,1717.48,1
C82313,1,3,197.58,65.86,8.0,65.86,0.375,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,197.58,3.0,197.58,0
C82318,1,1,528.06,528.06,2.0,528.06,0.5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,528.06,1.0,528.06,3
C82344,1,3,2028.63,676.21,5.0,676.21,0.6,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2028.63,3.0,2028.63,1
C82399,1,1,158.68,158.68,6.0,158.68,0.1666666666666666,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,158.68,1.0,158.68,3
C82550,1,2,667.66,333.83,4.0,333.83,0.5,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,667.66,2.0,667.66,3
C82685,1,3,475.98,158.66,7.0,158.66,0.4285714285714285,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,475.98,3.0,475.98,0
C82781,1,4,109.68,27.42,4.0,27.42,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,109.68,4.0,109.68,0
C82858,1,3,593.91,197.97,5.0,197.97,0.6,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,593.91,3.0,593.91,0
C82921,1,1,208.36,208.36,4.0,208.36,0.25,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,208.36,1.0,208.36,3
C82990,1,2,300.1,150.05,4.0,150.05,0.5,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,300.1,2.0,300.1,3
C83026,1,5,1686.9,337.38,5.0,337.38,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1686.9,5.0,1686.9,1
C83223,1,4,650.84,162.71,7.0,162.71,0.5714285714285714,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,650.84,4.0,650.84,0
C83492,1,1,664.42,664.42,6.0,664.42,0.1666666666666666,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,664.42,1.0,664.42,3
C83548,1,1,144.25,144.25,2.0,144.25,0.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,144.25,1.0,144.25,3
C83556,1,4,1059.16,264.79,5.0,264.79,0.8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1059.16,4.0,1059.16,0
C83653,1,4,925.04,231.26,6.0,231.26,0.6666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,925.04,4.0,925.04,0
C83911,1,4,2799.52,699.88,5.0,699.88,0.8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2799.52,4.0,2799.52,1
C84041,1,2,1001.6,500.8,3.0,500.8,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1001.6,2.0,1001.6,3
C84115,1,3,1362.87,454.29,4.0,454.29,0.75,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1362.87,3.0,1362.87,1
C84134,1,4,2772.28,693.07,8.0,693.07,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2772.28,4.0,2772.28,1
C84320,1,3,208.95,69.65,7.0,69.64999999999999,0.4285714285714285,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,208.95,3.0,208.95,0
C84329,1,1,431.44,431.44,3.0,431.44,0.3333333333333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,431.44,1.0,431.44,3
C84331,1,5,3223.2,644.64,6.0,644.64,0.8333333333333334,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3223.2,5.0,3223.2,1
C84480,1,5,2342.55,468.51,9.0,468.5100000000001,0.5555555555555556,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2342.55,5.0,2342.55,1
C84524,1,4,2071.92,517.98,8.0,517.98,0.5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2071.92,4.0,2071.92,1
C84563,1,2,472.66,236.33,3.0,236.33,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,472.66,2.0,472.66,3
C84570,1,4,120.2,30.05,6.0,30.05,0.6666666666666666,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,120.2,4.0,120.2,0
C84630,1,5,2592.75,518.55,6.0,518.55,0.8333333333333334,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2592.75,5.0,2592.75,1
C84645,1,2,822.98,411.49,4.0,411.49,0.5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,822.98,2.0,822.98,3
C84700,1,5,1599.85,319.97,7.0,319.97,0.7142857142857143,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1599.85,5.0,1599.85,1
C84766,1,2,688.04,344.02,4.0,344.02,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,688.04,2.0,688.04,3
C84834,1,3,409.02,136.34,8.0,136.34,0.375,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,409.02,3.0,409.02,0
C84888,1,1,51.73,51.73,1.0,51.73,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,51.73,1.0,51.73,3
C84908,1,1,420.26,420.26,4.0,420.26,0.25,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,420.26,1.0,420.26,3
C85018,1,3,824.25,274.75,3.0,274.75,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,824.25,3.0,824.25,0
C85059,1,4,987.4,246.85,8.0,246.85,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,987.4,4.0,987.4,0
C85074,1,4,934.8,233.7,8.0,233.7,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,934.8,4.0,934.8,0
C85282,1,5,3143.7,628.74,9.0,628.74,0.5555555555555556,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3143.7,5.0,3143.7,1
C85322,1,3,813.06,271.02,6.0,271.02,0.5,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,813.06,3.0,813.06,0
C85330,1,5,1140.45,228.09,9.0,228.09,0.5555555555555556,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1140.45,5.0,1140.45,0
C85421,1,3,1641.45,547.15,4.0,547.15,0.75,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1641.45,3.0,1641.45,1
C85466,1,3,441.87,147.29,3.0,147.29,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,441.87,3.0,441.87,0
C85520,1,4,1862.64,465.66,9.0,465.66,0.4444444444444444,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1862.64,4.0,1862.64,1
C85841,1,4,2597.88,649.47,8.0,649.47,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2597.88,4.0,2597.88,1
C85863,1,3,397.44,132.48,4.0,132.48,0.75,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,397.44,3.0,397.44,0
C85929,1,3,440.73,146.91,6.0,146.91,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,440.73,3.0,440.73,0
C85993,1,4,2189.28,547.32,8.0,547.32,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2189.28,4.0,2189.28,1
C86064,1,3,834.12,278.04,5.0,278.04,0.6,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,834.12,3.0,834.12,0
C86266,1,4,1618.32,404.58,5.0,404.58,0.8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1618.32,4.0,1618.32,1
C86374,1,5,1363.85,272.77,7.0,272.77,0.7142857142857143,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1363.85,5.0,1363.85,0
C86408,1,4,84.28,21.07,4.0,21.07,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,84.28,4.0,84.28,0
C86481,1,1,171.59,171.59,5.0,171.59,0.2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,171.59,1.0,171.59,3
C86524,1,2,732.46,366.23,2.0,366.23,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,732.46,2.0,732.46,3
C86762,1,5,2043.65,408.73,10.0,408.73,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2043.65,5.0,2043.65,1
C86773,1,4,789.44,197.36,9.0,197.36,0.4444444444444444,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,789.44,4.0,789.44,0
C86864,1,2,92.72,46.36,4.0,46.36,0.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,92.72,2.0,92.72,3
C87011,1,4,101.16,25.29,8.0,25.29,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,101.16,4.0,101.16,0
C87051,1,1,72.31,72.31,1.0,72.31,1.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,72.31,1.0,72.31,3
C87124,1,1,198.51,198.51,5.0,198.51,0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,198.51,1.0,198.51,3
C87181,1,4,2619.16,654.79,9.0,654.79,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2619.16,4.0,2619.16,1
C87216,1,5,1580.35,316.07,10.0,316.07,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1580.35,5.0,1580.35,1
C87281,1,5,3243.25,648.65,7.0,648.65,0.7142857142857143,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3243.25,5.0,3243.25,1
C87432,1,4,1208.2,302.05,6.0,302.05,0.6666666666666666,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1208.2,4.0,1208.2,0
C87448,1,1,450.07,450.07,6.0,450.07,0.1666666666666666,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,450.07,1.0,450.07,3
C87524,1,1,625.0,625.0,5.0,625.0,0.2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,625.0,1.0,625.0,3
C87529,1,4,987.64,246.91,8.0,246.91,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,987.64,4.0,987.64,0
C87547,1,4,380.12,95.03,8.0,95.03,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,380.12,4.0,380.12,0
C87687,1,3,1137.21,379.07,3.0,379.07,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1137.21,3.0,1137.21,3
C87764,1,2,206.82,103.41,2.0,103.41,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,206.82,2.0,206.82,3
C87777,1,2,816.64,408.32,3.0,408.32,0.6666666666666666,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,816.64,2.0,816.64,3
C87994,1,4,2392.76,598.19,7.0,598.19,0.5714285714285714,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2392.76,4.0,2392.76,1
C87995,1,4,1925.92,481.48,5.0,481.48,0.8,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1925.92,4.0,1925.92,1
C88029,1,5,3277.75,655.55,5.0,655.55,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3277.75,5.0,3277.75,1
C88036,1,5,1571.35,314.27,6.0,314.27,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1571.35,5.0,1571.35,1
C88075,1,5,2651.7,530.34,9.0,530.3399999999999,0.5555555555555556,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2651.7,5.0,2651.7,1
C88174,1,1,18.2,18.2,4.0,18.2,0.25,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,18.2,1.0,18.2,3
C88205,1,5,3215.15,643.03,5.0,643.03,1.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3215.15,5.0,3215.15,1
C88304,1,2,768.28,384.14,2.0,384.14,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,768.28,2.0,768.28,3
C88348,1,3,604.47,201.49,4.0,201.49,0.75,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,604.47,3.0,604.47,0
